.farm,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.farmers,generic,Farmers Insurance Exchange,156.154.156.55,AS19905
.fashion,generic,"Registry Services, LLC",213.248.217.21,AS43519
.fast,generic,"Amazon Registry Services, Inc.",213.248.218.66,AS43519
.fedex,generic,Federal Express Corporation,65.22.231.33,AS207266
.feedback,generic,"Top Level Spectrum, Inc.",194.169.218.50,AS199330
.ferrari,generic,Fiat Chrysler Automobiles N.V.,65.22.126.25,AS12041
.ferrero,generic,Ferrero Trading Lux S.A.,156.154.156.57,AS19905
.fi,country-code,Finnish Transport and Communications Agency Traficom,193.166.4.1,AS1741
.fiat,generic,Fiat Chrysler Automobiles N.V.,65.22.127.1,AS207266
.fidelity,generic,Fidelity Brokerage Services LLC,192.42.175.30,AS27544
.fido,generic,Rogers Communications Canada Inc.,65.22.108.41,AS12041
.film,generic,Motion Picture Domain Registry Pty Ltd,37.209.198.10,AS12008
.final,generic,Núcleo de Informação e Coordenação do Ponto BR - NIC.br,200.192.233.10,AS11284
.finance,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.financial,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.fire,generic,"Amazon Registry Services, Inc.",213.248.222.57,AS43519
.firestone,generic,"Bridgestone Licensing Services, Inc.",,AS12008
.firmdale,generic,Firmdale Holdings Limited,72.0.51.1,AS42
.fish,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.fishing,generic,"Registry Services, LLC",156.154.101.3,AS397213
.fit,generic,"Registry Services, LLC",43.230.49.23,AS43519
.fitness,generic,"Binky Moon, LLC",,AS12008
.fj,country-code,"The University of the South Pacific
IT Services",185.28.194.194,AS60592
.fk,country-code,Falkland Islands Government,80.73.216.250,AS204649
.flickr,generic,"Flickr, Inc.",156.154.145.60,AS19905
.flights,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.flir,generic,"FLIR Systems, Inc.",156.154.158.61,AS19905
.florist,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.flowers,generic,UNR Corp.,64.96.1.1,AS62831
.fly,generic,Charleston Road Registry Inc.,216.239.32.105,AS15169
.fm,country-code,FSM Telecommunications Corporation,194.169.218.26,AS199330
.fo,country-code,FO Council,185.24.64.27,AS60890
.foo,generic,Charleston Road Registry Inc.,216.239.32.105,AS15169
.food,generic,"Lifestyle Domain Holdings, Inc.",192.42.175.30,AS27544
.foodnetwork,generic,"Lifestyle Domain Holdings, Inc.",192.42.175.30,AS27544
.football,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.ford,generic,Ford Motor Company,,AS19905
.forex,generic,"Dog Beach, LLC",37.209.192.7,AS12008
.forsale,generic,"Dog Beach, LLC",,AS12008
.forum,generic,"Fegistry, LLC",212.18.249.65,AS201303
.foundation,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.fox,generic,"FOX Registry, LLC",156.154.158.63,AS19905
.fr,country-code,Association Française pour le Nommage Internet en Coopération (A.F.N.I.C.),194.0.9.1,AS2484
.free,generic,"Amazon Registry Services, Inc.",213.248.222.67,AS43519
.fresenius,generic,Fresenius Immobilien-Verwaltungs-GmbH,212.18.248.86,AS201304
.frl,generic,FRLregistry B.V.,212.18.249.87,AS201303
.frogans,generic,OP3FT,65.22.191.1,AS207266
.frontdoor,generic,"Lifestyle Domain Holdings, Inc.",192.42.175.30,AS27544
.frontier,generic,Frontier Communications Corporation,156.154.157.64,AS19905
.ftr,generic,Frontier Communications Corporation,156.154.156.65,AS19905
.fujitsu,generic,Fujitsu Limited,37.209.192.4,AS12008
.fun,generic,Radix FZC,185.24.64.72,AS60890
.fund,generic,"Binky Moon, LLC",37.209.192.7,
.furniture,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.futbol,generic,"Dog Beach, LLC",,AS12008
.fyi,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.ga,country-code,Agence Nationale des Infrastructures Numériques et des Fréquences (ANINF),185.21.168.49,AS61005
.gal,generic,Asociación puntoGAL,195.253.65.11,AS8391
.gallery,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.gallo,generic,"Gallo Vineyards, Inc.",192.42.175.30,AS27544
.gallup,generic,"Gallup, Inc.",65.22.168.17,AS12041
.game,generic,UNR Corp.,,AS62831
.games,generic,"Dog Beach, LLC",37.209.192.7,AS12008
.gap,generic,"The Gap, Inc.",156.154.156.66,AS19905
.garden,generic,"Registry Services, LLC",213.248.217.24,AS43519
.gay,generic,"Top Level Design, LLC",212.18.248.57,AS201304
.gb,country-code,Reserved Domain - IANA,137.39.1.3,AS701
.gbiz,generic,Charleston Road Registry Inc.,216.239.32.105,AS15169
.gd,country-code,The National Telecommunications Regulatory Commission (NTRC),212.18.249.88,AS201303
.gdn,generic,"Joint Stock Company ""Navigation-information systems""",194.0.25.18,AS1921
.ge,country-code,Caucasus Online LLC,212.72.130.11,AS20771
.gea,generic,GEA Group Aktiengesellschaft,194.0.24.13,AS201612
.gent,generic,Combell nv,212.18.248.89,AS201304
.genting,generic,Resorts World Inc. Pte. Ltd.,192.42.175.30,AS27544
.george,generic,"Wal-Mart Stores, Inc.",192.42.175.30,AS27544
.gf,country-code,CANAL+ TELECOM,213.188.172.1,AS21351
.gg,country-code,Island Networks Ltd.,194.146.106.86,AS8674
.ggee,generic,"GMO Internet, Inc.",37.209.192.4,AS12008
.gh,country-code,Network Computer Systems Limited,,AS37313
.gi,country-code,Sapphire Networks,199.254.59.1,AS12041
.gift,generic,"Uniregistry, Corp.",64.96.1.1,AS62831
.gifts,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.gives,generic,"Dog Beach, LLC",37.209.192.7,AS12008
.giving,generic,Giving Limited,37.209.194.9,AS12008
.gl,country-code,TELE Greenland A/S,194.177.224.13,AS8818
.glade,generic,"Johnson Shareholdings, Inc.",192.42.175.30,AS27544
.glass,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.gle,generic,Charleston Road Registry Inc.,216.239.32.105,AS15169
.global,generic,Dot Global Domain Registry Limited,,AS12041
.globo,generic,Globo Comunicação e Participações S.A,200.192.233.10,AS11284
.gm,country-code,GM-NIC,,AS12996
.gmail,generic,Charleston Road Registry Inc.,216.239.32.105,AS15169
.gmbh,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.gmo,generic,"GMO Internet, Inc.",37.209.192.4,AS12008
.gmx,generic,1&1 Mail & Media GmbH,195.253.65.11,AS8391
.gn,country-code,Centre National des Sciences Halieutiques de Boussoura,147.28.0.39,AS3130
.godaddy,generic,"Go Daddy East, LLC",65.22.20.25,AS12041
.gold,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.goldpoint,generic,"YODOBASHI CAMERA CO.,LTD.",37.209.192.4,AS12008
.golf,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.goo,generic,NTT Resonant Inc.,37.209.192.4,AS12008
.goodyear,generic,The Goodyear Tire & Rubber Company,65.22.121.41,AS12041
.goog,generic,Charleston Road Registry Inc.,216.239.32.105,AS15169
.google,generic,Charleston Road Registry Inc.,216.239.32.105,AS15169
.gop,generic,"Republican State Leadership Committee, Inc.",156.154.101.3,AS397213
.got,generic,"Amazon Registry Services, Inc.",213.248.222.68,AS43519
.gov,sponsored,Cybersecurity and Infrastructure Security Agency,69.36.157.30,AS10515
.gp,country-code,Networking Technologies Group,,AS22150
.gq,country-code,GETESA,185.21.171.65,AS61007
.gr,country-code,ICS-FORTH GR,139.91.191.3,AS8522
.grainger,generic,"Grainger Registry Services, LLC",156.154.156.68,AS19905
.graphics,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.gratis,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.green,generic,Afilias Limited,65.22.33.9,AS12041
.gripe,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.grocery,generic,"Wal-Mart Stores, Inc.",192.42.175.30,AS27544
.group,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.gs,country-code,Government of South Georgia and South Sandwich Islands (GSGSSI),204.61.216.21,AS42
.gt,country-code,Universidad del Valle de Guatemala,,AS22548
.gu,country-code,University of Guam,128.223.32.35,AS3582
.guardian,generic,The Guardian Life Insurance Company of America,192.42.175.30,AS27544
.gucci,generic,Guccio Gucci S.p.a.,213.248.223.43,AS43519
.guge,generic,Charleston Road Registry Inc.,216.239.32.105,AS15169
.guide,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.guitars,generic,UNR Corp.,64.96.1.1,AS62831
.guru,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.gw,country-code,Autoridade Reguladora Nacional - Tecnologias de Informação e Comunicação da Guiné-Bissau,204.61.216.114,AS42
.gy,country-code,University of Guyana,204.61.216.34,AS42
.hair,generic,XYZ.COM LLC,212.18.248.117,AS201304
.hamburg,generic,Hamburg Top-Level-Domain GmbH,194.0.25.21,AS1921
.hangout,generic,Charleston Road Registry Inc.,216.239.32.105,AS15169
.haus,generic,"Dog Beach, LLC",37.209.192.7,AS12008
.hbo,generic,"HBO Registry Services, Inc.",156.154.158.70,AS19905
.hdfc,generic,HOUSING DEVELOPMENT FINANCE CORPORATION LIMITED,,AS12041
.hdfcbank,generic,HDFC Bank Limited,65.22.182.33,AS12041
.health,generic,"DotHealth, LLC",156.154.157.247,AS19905
.healthcare,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.help,generic,UNR Corp.,64.96.1.1,AS62831
.helsinki,generic,City of Helsinki,65.22.222.33,AS12041
.here,generic,Charleston Road Registry Inc.,216.239.32.105,AS15169
.hermes,generic,Hermes International,65.22.235.25,AS207266
.hgtv,generic,"Lifestyle Domain Holdings, Inc.",192.42.175.30,AS27544
.hiphop,generic,UNR Corp.,64.96.1.1,AS62831
.hisamitsu,generic,"Hisamitsu Pharmaceutical Co.,Inc.",37.209.192.4,AS12008
.hitachi,generic,"Hitachi, Ltd.",37.209.192.4,AS12008
.hiv,generic,UNR Corp.,64.96.1.1,AS62831
.hk,country-code,Hong Kong Internet Registration Corporation Ltd.,194.146.106.70,AS8674
.hkt,generic,PCCW-HKT DataCom Services Limited,65.22.116.33,AS12041
.hm,country-code,HM Domain Registry,208.70.79.25,AS35916
.hn,country-code,Red de Desarrollo Sostenible Honduras,204.61.216.64,AS42
.hockey,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.holdings,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.holiday,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.homedepot,generic,"Home Depot Product Authority, LLC",,AS207266
.homegoods,generic,"The TJX Companies, Inc.",156.154.157.73,AS19905
.homes,generic,XYZ.COM LLC,185.24.64.132,AS60890
.homesense,generic,"The TJX Companies, Inc.",156.154.145.74,AS19905
.honda,generic,"Honda Motor Co., Ltd.",37.209.192.4,AS12008
.horse,generic,"Registry Services, LLC",43.230.49.25,AS43519
.hospital,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.host,generic,Radix FZC,185.24.64.53,AS60890
.hosting,generic,UNR Corp.,64.96.1.1,AS62831
.hot,generic,"Amazon Registry Services, Inc.",213.248.222.69,AS43519
.hoteles,generic,Travel Reservations SRL,156.154.173.2,AS397213
.hotels,generic,Booking.com B.V.,156.154.174.3,AS397213
.hotmail,generic,Microsoft Corporation,192.42.175.30,AS27544
.house,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.how,generic,Charleston Road Registry Inc.,216.239.32.105,AS15169
.hr,country-code,CARNet - Croatian Academic and Research Network,161.53.160.100,AS2108
.hsbc,generic,HSBC Global Services (UK) Limited,156.154.156.76,AS19905
.ht,country-code,Consortium FDS/RDDH,192.134.0.49,AS2486
.hu,country-code,Council of Hungarian Internet Providers (CHIP),192.93.0.4,AS2486
.hughes,generic,Hughes Satellite Systems Corporation,,AS12041
.hyatt,generic,"Hyatt GTLD, L.L.C.",,AS19905
.hyundai,generic,Hyundai Motor Company,37.209.192.4,AS12008
.ibm,generic,International Business Machines Corporation,37.209.196.9,AS12008
.icbc,generic,Industrial and Commercial Bank of China Limited,,AS12041
.ice,generic,"IntercontinentalExchange, Inc.",,AS27544
.icu,generic,Shortdot SA,212.18.249.108,AS201303
.id,country-code,Perkumpulan Pengelola Nama Domain Internet Indonesia (PANDI),103.19.178.178,AS132647
.ie,country-code,"University College Dublin
Computing Services
Computer Centre",77.72.72.34,AS42310
.ieee,generic,IEEE Global LLC,156.154.156.79,AS19905
.ifm,generic,ifm electronic gmbh,195.253.65.11,AS8391
.ikano,generic,Ikano S.A.,194.0.26.7,AS201612
.il,country-code,The Israel Internet Association (RA),128.139.34.240,AS378
.im,country-code,Isle of Man Government,217.23.160.50,AS15766
.imamat,generic,Fondation Aga Khan (Aga Khan Foundation),65.22.44.9,AS12041
.imdb,generic,"Amazon Registry Services, Inc.",103.49.82.50,AS43519
.immo,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.immobilien,generic,"Dog Beach, LLC",37.209.192.7,AS12008
.in,country-code,National Internet Exchange of India,156.154.101.20,AS397213
.inc,generic,Intercap Registry Inc.,212.18.248.137,AS201304
.industries,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.infiniti,generic,"NISSAN MOTOR CO., LTD.",37.209.192.4,AS12008
.info,generic,Afilias Limited,199.254.31.1,AS12041
.ing,generic,Charleston Road Registry Inc.,216.239.32.105,AS15169
.ink,generic,"Top Level Design, LLC",212.18.249.41,AS201303
.institute,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.insurance,generic,fTLD Registry Services LLC,156.154.105.22,AS397213
.insure,generic,"Binky Moon, LLC",,AS12008
.int,sponsored,Internet Assigned Numbers Authority,137.39.1.3,AS701
.international,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.intuit,generic,"Intuit Administrative Services, Inc.",156.154.158.82,AS19905
.investments,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.io,country-code,Internet Computer Bureau Limited,,AS12041
.ipiranga,generic,Ipiranga Produtos de Petroleo S.A.,156.154.156.83,AS19905
.iq,country-code,Communications and Media Commission (CMC),194.117.58.42,AS42
.ir,country-code,Institute for Research in Fundamental Sciences,193.171.255.77,AS1120
.irish,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.is,country-code,ISNIC - Internet Iceland ltd.,130.208.16.20,AS15474
.ismaili,generic,Fondation Aga Khan (Aga Khan Foundation),65.22.47.25,AS207266
.ist,generic,Istanbul Metropolitan Municipality,65.22.146.1,AS12041
.istanbul,generic,Istanbul Metropolitan Municipality,65.22.146.9,AS12041
.it,country-code,IIT - CNR,192.12.192.5,AS2597
.itau,generic,Itau Unibanco Holding S.A.,156.154.158.84,AS19905
.itv,generic,ITV Services Limited,65.22.91.25,AS207266
.jaguar,generic,Jaguar Land Rover Ltd,192.42.175.30,AS27544
.java,generic,Oracle Corporation,192.42.175.30,AS27544
.jcb,generic,"JCB Co., Ltd.",37.209.192.4,AS12008
.je,country-code,Island Networks (Jersey) Ltd.,194.146.106.86,AS8674
.jeep,generic,FCA US LLC.,65.22.78.41,AS12041
.jetzt,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.jewelry,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.jio,generic,"Affinity Names, Inc.",,AS207266
.jll,generic,Jones Lang LaSalle Incorporated,65.22.150.9,AS12041
.jm,country-code,University of West Indies,196.2.1.6,AS3586
.jmp,generic,Matrix IP LLC,156.154.157.88,AS19905
.jnj,generic,"Johnson & Johnson Services, Inc.",156.154.159.89,AS19905
.jo,country-code,Ministry of Digital Economy and Entrepreneurship (MoDEE),193.188.66.103,AS8934
.jobs,sponsored,Employ Media LLC,156.154.101.3,AS397213
.joburg,generic,ZA Central Registry NPC trading as ZA Central Registry,206.223.136.200,AS6968
.jot,generic,"Amazon Registry Services, Inc.",213.248.222.70,AS43519
.joy,generic,"Amazon Registry Services, Inc.",213.248.218.71,AS43519
.jp,country-code,"Japan Registry Services Co., Ltd.",203.119.1.1,AS23774
.jpmorgan,generic,"JPMorgan Chase Bank, National Association",156.154.145.92,AS19905
.jprs,generic,"Japan Registry Services Co., Ltd.",117.104.133.16,AS2914
.juegos,generic,UNR Corp.,64.96.1.1,AS62831
.juniper,generic,"JUNIPER NETWORKS, INC.",192.42.175.30,AS27544
.kaufen,generic,"Dog Beach, LLC",37.209.192.7,AS12008
.kddi,generic,KDDI CORPORATION,37.209.192.4,AS12008
.ke,country-code,Kenya Network Information Center (KeNIC),196.1.4.130,AS36948
.kerryhotels,generic,Kerry Trading Co. Limited,192.42.175.30,AS27544
.kerrylogistics,generic,Kerry Trading Co. Limited,192.42.175.30,AS27544
.kerryproperties,generic,Kerry Trading Co. Limited,192.42.175.30,AS27544
.kfh,generic,Kuwait Finance House,194.169.218.43,AS199330
.kg,country-code,AsiaInfo Telecommunication Enterprise,195.38.160.36,AS8511
.kh,country-code,Telecommunication Regulator of Cambodia (TRC),203.189.128.1,AS23673
.ki,country-code,"Ministry of Communications, Transport, and Tourism Development",204.61.216.26,AS42
.kia,generic,KIA MOTORS CORPORATION,37.209.192.4,AS12008
.kim,generic,Afilias Limited,65.22.31.1,AS207266
.kinder,generic,Ferrero Trading Lux S.A.,,
.kindle,generic,"Amazon Registry Services, Inc.",,AS43519
.kitchen,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.kiwi,generic,DOT KIWI LIMITED,185.159.198.1,AS394354
.km,country-code,Comores Telecom,197.255.224.66,AS36939
.kn,country-code,"Ministry of Finance, Sustainable Development Information & Technology",204.61.216.109,AS42
.koeln,generic,dotKoeln GmbH,193.56.204.153,AS199216
.komatsu,generic,Komatsu Ltd.,37.209.192.4,AS12008
.kosher,generic,Kosher Marketing Assets LLC,65.22.223.1,AS207266
.kp,country-code,Star Joint Venture Company,175.45.176.15,AS131279
.kpmg,generic,KPMG International Cooperative (KPMG International Genossenschaft),156.154.158.98,AS19905
.kpn,generic,Koninklijke KPN N.V.,194.169.218.90,AS199330
.kr,country-code,Korea Internet & Security Agency (KISA),,AS131098
.krd,generic,KRG Department of Information Technology,37.209.196.10,AS12008
.kred,generic,KredTLD Pty Ltd,212.18.248.79,AS201304
.kuokgroup,generic,Kerry Trading Co. Limited,192.42.175.30,AS27544
.kw,country-code,Communications and Information Technology Regulatory Authority,204.61.216.118,AS42
.ky,country-code,Utility Regulation and Competition Office (OfReg),64.96.1.1,AS62831
.kyoto,generic,Academic Institution: Kyoto Jyoho Gakuen,37.209.192.4,AS12008
.kz,country-code,Association of IT Companies of Kazakhstan,194.0.21.5,AS51833
.la,country-code,"Lao National Internet Committee (LANIC), Ministry of Posts and Telecommunications",194.169.218.14,AS199330
.lacaixa,generic,CAIXA D'ESTALVIS I PENSIONS DE BARCELONA,195.253.65.11,AS8391
.lamborghini,generic,Automobili Lamborghini S.p.A.,65.22.210.33,AS12041
.lamer,generic,The Estée Lauder Companies Inc.,65.22.53.25,AS12041
.lancaster,generic,LANCASTER,194.0.9.1,AS2484
.lancia,generic,Fiat Chrysler Automobiles N.V.,65.22.127.9,AS207266
.land,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.landrover,generic,Jaguar Land Rover Ltd,192.42.175.30,AS27544
.lanxess,generic,LANXESS Corporation,156.154.159.101,AS19905
.lasalle,generic,Jones Lang LaSalle Incorporated,65.22.150.1,AS12041
.lat,generic,ECOM-LAC Federación de Latinoamérica y el Caribe para Internet y el Comercio Electrónico,192.100.224.1,AS28499
.latino,generic,Dish DBS Corporation,65.22.95.17,AS207266
.latrobe,generic,La Trobe University,37.209.194.9,AS12008
.law,generic,"Registry Services, LLC",156.154.100.3,AS397220
.lawyer,generic,"Dog Beach, LLC",37.209.192.7,AS12008
.lb,country-code,"American University of Beirut
Computing and Networking Services",147.28.0.39,AS3130
.lc,country-code,University of Puerto Rico,199.254.59.1,AS12041
.lds,generic,"IRI Domain Management, LLC",65.22.154.9,AS12041
.lease,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.leclerc,generic,A.C.D. LEC Association des Centres Distributeurs Edouard Leclerc,194.0.9.1,AS2484
.lefrak,generic,"LeFrak Organization, Inc.",192.42.175.30,AS27544
.legal,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.lego,generic,LEGO Juris A/S,192.42.175.30,AS27544
.lexus,generic,TOYOTA MOTOR CORPORATION,37.209.192.4,AS12008
.lgbt,generic,Afilias Limited,65.22.32.1,AS12041
.li,country-code,SWITCH The Swiss Education & Research Network,130.59.31.42,AS559
.lidl,generic,Schwarz Domains und Services GmbH & Co. KG,212.18.248.91,AS201304
.life,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.lifeinsurance,generic,American Council of Life Insurers,156.154.158.102,AS19905
.lifestyle,generic,"Lifestyle Domain Holdings, Inc.",192.42.175.30,AS27544
.lighting,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.like,generic,"Amazon Registry Services, Inc.",213.248.218.72,AS43519
.lilly,generic,Eli Lilly and Company,156.154.156.104,AS19905
.limited,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.limo,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.lincoln,generic,Ford Motor Company,156.154.145.105,AS19905
.linde,generic,Linde Aktiengesellschaft,192.42.175.30,AS27544
.link,generic,UNR Corp.,,AS62831
.lipsy,generic,Lipsy Ltd,192.42.175.30,
.live,generic,"Dog Beach, LLC",37.209.192.7,AS12008
.living,generic,"Lifestyle Domain Holdings, Inc.",192.42.175.30,AS27544
.lixil,generic,LIXIL Group Corporation,37.209.192.4,AS12008
.lk,country-code,"Council for Information Technology
LK Domain Registrar",128.10.2.5,AS17
.llc,generic,Afilias Limited,65.22.36.9,AS12041
.llp,generic,UNR Corp.,64.96.1.1,AS62831
.loan,generic,dot Loan Limited,,AS19905
.loans,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.locker,generic,Dish DBS Corporation,65.22.99.33,AS207266
.locus,generic,Locus Analytics LLC,103.49.83.11,AS43519
.loft,generic,"Annco, Inc.",156.154.144.107,AS19905
.lol,generic,UNR Corp.,64.96.1.1,AS62831
.london,generic,Dot London Domains Limited,194.169.218.141,AS199330
.lotte,generic,"Lotte Holdings Co., Ltd.",37.209.192.4,AS12008
.lotto,generic,Afilias Limited,65.22.29.25,AS12041
.love,generic,Merchant Law Group LLP,212.18.248.62,AS201304
.lpl,generic,"LPL Holdings, Inc.",194.169.218.92,AS199330
.lplfinancial,generic,"LPL Holdings, Inc.",194.169.218.93,AS199330
.lr,country-code,"Data Technology Solutions, Inc.",147.28.0.39,AS3130
.ls,country-code,Lesotho Network Information Centre Proprietary (LSNIC),204.61.216.28,AS42
.lt,country-code,Kaunas University of Technology,195.8.218.131,AS51172
.ltd,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.ltda,generic,InterNetX Corp.,65.22.119.17,AS207266
.lu,country-code,RESTENA,194.0.1.13,AS42909
.lundbeck,generic,H. Lundbeck A/S,192.42.175.30,AS27544
.luxe,generic,"Registry Services, LLC",,AS397220
.luxury,generic,Luxury Partners LLC,185.24.64.98,AS60890
.lv,country-code,"University of Latvia
Institute of Mathematics and Computer Science
Department of Network Solutions (DNS)",194.0.48.1,AS51955
.ly,country-code,General Post and Telecommunication Company,62.240.36.9,AS21003
.ma,country-code,Agence Nationale de Réglementation des Télécommunications (ANRT),193.51.208.13,AS2200
.macys,generic,"Macys, Inc.",192.42.175.30,AS27544
.madrid,generic,Comunidad de Madrid,195.253.65.11,AS8391
.maif,generic,Mutuelle Assurance Instituteur France (MAIF),,AS27544
.maison,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.makeup,generic,XYZ.COM LLC,185.24.64.116,AS60890
.man,generic,MAN SE,195.253.65.11,AS8391
.management,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.mango,generic,PUNTO FA S.L.,195.253.65.11,AS8391
.map,generic,Charleston Road Registry Inc.,216.239.32.105,AS15169
.market,generic,"Dog Beach, LLC",37.209.192.7,AS12008
.marketing,generic,"Binky Moon, LLC",,AS12008
.markets,generic,"Dog Beach, LLC",37.209.192.7,AS12008
.marriott,generic,Marriott Worldwide Corporation,65.22.237.9,AS12041
.marshalls,generic,"The TJX Companies, Inc.",156.154.157.108,AS19905
.maserati,generic,Fiat Chrysler Automobiles N.V.,65.22.124.33,AS12041
.mattel,generic,"Mattel Sites, Inc.",156.154.144.109,AS19905
.mba,generic,"Binky Moon, LLC",,AS12008
.mc,country-code,Direction des Plateformes et des Ressources Numériques,149.5.230.10,AS174
.mckinsey,generic,"McKinsey Holdings, Inc.",65.22.238.25,AS12041
.md,country-code,IP Serviciul Tehnologia Informatiei si Securitate Cibernetica,144.217.93.2,AS16276
.me,country-code,Government of Montenegro,,AS12041
.med,generic,Medistry LLC,156.154.100.3,AS397220
.media,generic,"Binky Moon, LLC",,AS12008
.meet,generic,Charleston Road Registry Inc.,,AS15169
.melbourne,generic,"The Crown in right of the State of Victoria, represented by its Department of State Development, Business and Innovation",37.209.194.10,AS12008
.meme,generic,Charleston Road Registry Inc.,216.239.32.105,AS15169
.memorial,generic,"Dog Beach, LLC",37.209.192.7,AS12008
.men,generic,Exclusive Registry Limited,37.209.198.10,AS12008
.menu,generic,"Wedding TLD2, LLC",37.209.194.10,AS12008
.merckmsd,generic,"MSD Registry Holdings, Inc.",,
.mg,country-code,NIC-MG (Network Information Center Madagascar),196.192.42.153,AS37054
.mh,country-code,Office of the Cabinet,117.103.88.33,AS24439
.miami,generic,Minds + Machines Group Limited,103.49.81.29,AS43519
.microsoft,generic,Microsoft Corporation,192.42.175.30,AS27544
.mil,sponsored,DoD Network Information Center,199.252.157.234,AS721
.mini,generic,Bayerische Motoren Werke Aktiengesellschaft,212.18.248.95,AS201304
.mint,generic,"Intuit Administrative Services, Inc.",156.154.157.112,AS19905
.mit,generic,Massachusetts Institute of Technology,65.22.238.17,AS12041
.mitsubishi,generic,Mitsubishi Corporation,37.209.192.4,AS12008
.mk,country-code,Macedonian Academic Research Network Skopje,194.149.137.168,AS5379
.ml,country-code,Agence des Technologies de l’Information et de la Communication,185.21.171.1,AS61007
.mlb,generic,"MLB Advanced Media DH, LLC",156.154.144.113,AS19905
.mls,generic,The Canadian Real Estate Association,185.159.197.8,AS55195
.mm,country-code,Ministry of Transport and Communications,37.209.194.4,AS12008
.mma,generic,MMA IARD,194.0.9.1,AS2484
.mn,country-code,"Datacom Co., Ltd.",,AS12041
.mo,country-code,Macao Post and Telecommunications Bureau (CTT),137.189.6.21,AS3661
.mobi,generic,Afilias Technologies Limited dba dotMobi,199.254.55.1,AS12041
.mobile,generic,Dish DBS Corporation,,AS12041
.moda,generic,"Dog Beach, LLC",37.209.192.7,AS12008
.moe,generic,"Interlink Co., Ltd.",156.154.158.114,AS19905
.moi,generic,"Amazon Registry Services, Inc.",213.248.218.54,AS43519
.mom,generic,UNR Corp.,,AS62831
.monash,generic,Monash University,37.209.192.9,AS12008
.money,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.monster,generic,XYZ.COM LLC,212.18.249.83,AS201303
.mormon,generic,"IRI Domain Management, LLC (""Applicant"")",,AS12041
.mortgage,generic,"Dog Beach, LLC",37.209.192.7,AS12008
.moscow,generic,Foundation for Assistance for Internet Technologies and Infrastructure Development (FAITID),31.177.70.1,AS43489
.moto,generic,"Motorola Trademark Holdings, LLC",156.154.172.81,AS397213
.motorcycles,generic,XYZ.COM LLC,212.18.249.135,AS201303
.mov,generic,Charleston Road Registry Inc.,216.239.32.105,AS15169
.movie,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.mp,country-code,"Saipan Datacom, Inc.",202.128.29.2,AS3605
.mq,country-code,CANAL+ TELECOM,213.188.172.1,AS21351
.mr,country-code,Université de Nouakchott Al Aasriya,193.146.150.193,AS766
.ms,country-code,MNI Networks Ltd.,204.61.216.33,AS42
.msd,generic,"MSD Registry Holdings, Inc.",,AS27544
