# Whois Google Geo
1,LVLT-1 - Level 3 Parent  LLC,US
1623,WDT-NET - Master Call Connections  LLC,US,40.7063146,-74.0153635
1624,SITAYVR-AS - SITA Information Networking Computing Canada Ltd,CA,44.4245766,-78.9167475
1625,CORESPACE - CoreSpace  Inc.,US,32.817561,-96.8752727
1626,DNIC-AS-1626 - Headquarters  USAISC,US,39.0981528,-76.7427286
1627,TOWNEBANK,US,36.3185938,-76.1801654
1628,COMMDNS - Community DNS Ltd.,US
1629,Unallocated AS,ZZ
1630,TALEO-RND-SITE1 - Oracle Corporation,US,34.3109944,-95.7120989
1631,Unallocated AS,ZZ
1632,SONIC-HEALTHCARE-USA-HNY - SONIC HEALTHCARE USA  INC.,US,30.4272088,-97.7454379
1633,VMSYSAB - 353233 Alberta LTD,CA,54.165141,-123.9600582
1634,BWDSB - Bluewater District School Board,CA,44.3101234,-81.0987615
1635,WSC-READING - Weidenhammer,US,34.3109944,-95.7120989
1636,Unallocated AS,ZZ
1637,DNIC-AS-01637 - Headquarters  USAISC,US,39.0981528,-76.7427286
1638,MCC-ASN-1 - Mott Community College,US,43.0239372,-83.669547
1639,CRTA-ASN1 - C.R.S.T. Telephone Authority,US,44.9967593,-101.2369687
1640,TGTEL - Thacker-Grigsby Communications,US,37.4510314,-83.3180382
1641,STAPLES-SPP - Staples Contract & Commercial  Inc.,US,42.9879023,-96.0610247
1642,COLORCON - Colorcon Inc,US,34.3109944,-95.7120989
1643,BROC-11-ASN - Brockway Television Inc.,US,41.249096,-78.8002365
1644,DNIC-AS-1644 - Headquarters  USAISC,US,39.0981528,-76.7427286
1645,PACHEZ - PACHEZ HOLDINGS LTD.,CA,34.3109944,-95.7120989
1646,ABF - American Solutions for Business,US,34.3109944,-95.7120989
1647,INTEROP-AS - Interop Technologies,US,29.6428351,-93.8924895
1648,JEFFERSON-PARISH-SCHOOL-BOARD - Jefferson Parish School Board,US,29.9336937,-90.2065084
1649,DNIC-AS-01649 - Headquarters  USAISC,US,39.0981528,-76.7427286
1650,CAMBRIDGEMA-PUBLIC-SCHOOLS - Cambridge Public Schools,US,42.3715595,-71.0925275
1651,CABLELYNX,US,32.3573698,-90.830198
1652,MIDFLORIDA-AS - MIDFLORIDA Federal Credit Union,US,27.8721077,-82.647924
1653,SUNET - SUNET Swedish University Network,SE
1654,SKOGEN - Skogen Network,SE,57.6983727,11.9406297
1655,DNIC-AS-01655 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1656,LM-EIS-GV - Lockheed Martin Corporation,US,34.3109944,-95.7120989
1657,LOUISVILLE - University of Louisville,US,38.2122761,-85.760691
1658,NMI-NET - Network Management  Inc.,US,38.0578058,-97.9176859
1659,ERX-TANET-ASN1 - Taiwan Academic Network (TANet) Information Center,TW
1660,ANS-CORP-NY - ANS Communications,US,42.6982597,-73.7270686
1661,ANS-ATLANTA - ANS Communications,US,42.6982597,-73.7270686
1662,VFN-BACKBONE - ANS Communications,US,42.6982597,-73.7270686
1663,BERTELSMANN - Bertelsmann AG,US,40.7651691,-73.9846165
1664,AOL-CORP - Oath Holdings Inc.,US,41.2641965,-96.1362223
1665,VFN-MARKETCENTERS - ANS Communications,US,42.6982597,-73.7270686
1666,VFN-MEMBERS - ANS Communications,US,42.6982597,-73.7270686
1667,ANS-DC2 - ANS Communications,US,42.6982597,-73.7270686
1668,AOL-ATDN - Oath Holdings Inc.,US,41.2641965,-96.1362223
1669,ANS-BB2 - ANS Communications,US,42.6982597,-73.7270686
1670,ANS-UK - ANS Communications,US,42.6982597,-73.7270686
1671,ANS-1671-AS - ANS Communications,US,42.6982597,-73.7270686
1672,ANS-CHICAGO - ANS Communications,US,42.6982597,-73.7270686
1673,ANS-BB - ANS Communications,US,42.6982597,-73.7270686
1674,ANS-SANFRAN - ANS Communications,US,42.6982597,-73.7270686
1675,ANS-NY2-AS - ANS Communications,US,42.6982597,-73.7270686
1676,AMERI - American Standard  Inc.,US,38.7877334,-90.4598692
1677,ANS-NY3-AS - ANS Communications,US,42.6982597,-73.7270686
1678,DOW - The Dow Chemical Company,US,34.3109944,-95.7120989
1679,FICO-AS - Fair Isaac Corporation,US
1680,NV-ASN - Cellcom Fixed Line Communication L.P.,IL,31.4779903,34.3418439
1681,ANS-CORP-MI - ANS Communications,US,42.6982597,-73.7270686
1682,AOL-1682-AS - Oath Holdings Inc.,US,41.2641965,-96.1362223
1683,ANS-NY4-AS - ANS Communications,US,42.6982597,-73.7270686
1684,ANS-1684-AS - ANS Communications,US,42.6982597,-73.7270686
1685,ANS-JAPAN - ANS Communications,US,42.6982597,-73.7270686
1686,ANS-1686-AS - ANS Communications,US,42.6982597,-73.7270686
1687,ANS-1687-AS - ANS Communications,US,42.6982597,-73.7270686
1688,ANS-AT-PACBELL-NAP - ANS Communications,US,42.6982597,-73.7270686
1689,ANS-1689-AS - ANS Communications,US,42.6982597,-73.7270686
1690,BOCES - BOCES Southern Westchester,US,41.0217187,-73.6875859
1691,TELUS - TELUS Communications Inc.,CA,51.629172,-109.8931282
1692,ANS-1692-AS - ANS Communications,US,42.6982597,-73.7270686
1693,ANS-1693-AS - ANS Communications,US,42.6982597,-73.7270686
1694,ANS-SANFRAN2-AS - ANS Communications,US,42.6982597,-73.7270686
1695,ANS-1695-AS - ANS Communications,US,42.6982597,-73.7270686
1696,CITIGROUP-1696 - Citigroup,US,34.3109944,-95.7120989
1697,NETENG-MONITORING - ANS Communications,US,42.6982597,-73.7270686
1698,PRODIGY - AT&T Corp.,US,33.9883309,-94.7150811
1699,ANS-1699-AS - ANS Communications,US,42.6982597,-73.7270686
1700,RICE-AS1700 - Rice University,US,29.7173941,-95.4040199
1701,AS1701 - National Aeronautics and Space Administration,US,39.3268543,-82.7786807
1702,CCHICAGO-STATE-UNIVERSITY - CHICAGO STATE UNIVERSITY,US,41.8333925,-88.0123451
1703,MIX - University of Minnesota,US,44.97399,-93.2299172
1704,KAIST-SEOUL-AS-KR - Korea Advanced Institute of Science and Technology,KR,36.3721427,127.3582013
1705,HPES - Hewlett-Packard Company,US,34.3109944,-95.7120989
1706,UNIV-ARIZ - University of Arizona,US,32.2318851,-110.9522981
1707,FR-RENATER - Renater,FR,48.827992,2.3423069
1708,Renater,FR,48.827992,2.3423069
1709,Renater,FR,48.827992,2.3423069
1710,Renater,FR,48.827992,2.3423069
1711,Renater,FR,48.827992,2.3423069
1712,FR-RENATER-ENST - Renater,FR,48.827992,2.3423069
1713,Renater,FR,48.827992,2.3423069
1714,Renater,FR,48.827992,2.3423069
1715,FR-REMIP2000 - Renater,FR,48.827992,2.3423069
1716,FR-RENATER - Renater,FR,48.827992,2.3423069
1717,FR-RENATER-PROJETS - Renater,FR,48.827992,2.3423069
1718,FR-INRIA-RENNES - Renater,FR,48.827992,2.3423069
1719,FR-RENATER-SYNAPSE - Renater,FR,48.827992,2.3423069
1720,FR-RENATER - Renater,FR,48.827992,2.3423069
1721,FR-RENATER - Renater,FR,48.827992,2.3423069
1722,FR-RENATER - Renater,FR,48.827992,2.3423069
1723,FR-RENATER-R3LR6 - Renater,FR,48.827992,2.3423069
1724,FR-AMPLIVIA - Renater,FR,48.827992,2.3423069
1725,FR-NOROPALE - Renater,FR,48.827992,2.3423069
1726,FR-RENATER-TELEMUS3A - Renater,FR,48.827992,2.3423069
1727,DNIC-AS-01727 - DoD Network Information Center,US,39.9747423,-82.89693
1728,SRI-TPA-GW1,US,27.9771524,-82.5333269
1729,TELIA-TCN - Telia Company AB,SE,57.7086201,11.9891085
1730,KATZ-GROUP-CANADA - Rexall Pharmacy Group Ltd.,CA,43.6351472,-79.6683709
1731,WPISASN - Warner Pacific Insurance Services Inc.,US,36.791923,-116.3469617
1732,MIKROK-AS - Mikrokonsultit Oy,US,61.4857858,23.8543386
1733,DISACENT-NIPR-ASN - DoD Network Information Center,US,39.9747423,-82.89693
1734,ROP-COCA-AS01 - Contra Costa County Regional Occupation Program / Richmond,US,37.9658893,-122.3406001
1735,FISHER-AS - Fisher Controls Int. Inc.,US,42.0352664,-92.9203252
1736,MU-AS - Marquette University,US,43.0404471,-87.9345583
1737,RAYTHEON-AS-1 - Raytheon Company,US,34.3109944,-95.7120989
1738,OKOBANK-AS - OP Palvelut Oy,FI,62.8808522,20.2049324
1739,TUTNET - TUT Autonomous System,FI,61.4498286,23.8568099
1740,CERFNET,US
1741,FUNETAS - CSC - Tieteen tietotekniikan keskus Oy,FI,62.1321685,21.785934
1742,HARVARD-UNIV - Harvard University,US,42.3770029,-71.1188488
1743,MCI-SF-AS - MCI Telecommunications,US
1744,LOCKHEED - Lockheed Martin Corporation,US
1745,CRT-AS - Chicago Reseach and Trading,US,41.8790353,-87.6395081
1746,SIRSIDYNIXAS - Data Research Associates  Inc.,US,26.2731161,-151.8388168
1747,IBMWATSON-AS - IBM T.J. Watson Research Center,US,41.2097732,-73.8048337
1748,FINNAIR-AS - FINNAIR,FI,60.3128952,24.9513081
1749,AS1749 - National Aeronautics and Space Administration,US,39.3268543,-82.7786807
1750,GURU - Hitachi Computer Products Inc.,US,35.1879692,-97.4158926
1751,LEXMARK-AS - Lexmark International Inc.,US,34.3109944,-95.7120989
1752,BT-CIN-AND-ADASTRAL - Used by BT IP networks for Intranet Test and Development,GB
1753,OBT-ESCOM - Ohio Bell Telephone Co.,US,40.532393,-84.9097742
1754,DESY-HAMBURG - Deutsches Elektronen-Synchrotron DESY,DE,53.5774969,9.8775679
1755,AS1755 - Svensk Teleutveckling & Produktinnovation  STUPI AB,SE,57.5007716,12.0638348
1756,Hamyar-AS - Shiraz Hamyar Co.,IR,29.6370108,52.5005331
1757,LEXIS-AS - LexisNexis,US,34.3109944,-95.7120989
1758,AFMPCGW1-AS - Air Force Systems Networking,US,34.3109944,-95.7120989
1759,TSF-IP-Core - Telia Finland Oyj,FI,63.0661337,15.9656363
1760,INTELNET - Intel Corporation,US,34.3109944,-95.7120989
1761,TDIR-CAPNET - General Services Commission,US,34.3109944,-95.7120989
1762,DMIS-VAX - ACS National Systems  Inc.,US,34.3109944,-95.7120989
1763,THEHARTFORD - ITT Hartford,US,41.7656662,-72.7501272
1764,NEXTLAYER-AS - Next Layer Telekommunikationsdienstleistungs- und Beratungs GmbH,AT,48.1949547,16.3369482
1765,DNIC-AS-01765 - DoD Network Information Center,US,39.9747423,-82.89693
1766,ASN-EXXONMOBIL-US - Exxon Mobil Corporation,US,34.3109944,-95.7120989
1767,ILIGHT-NET - Indiana Higher Education Telecommunication System,US,39.7449518,-88.6849181
1768,NCIC-Backbone2 - NCIC No.334  Sec. 1  Sichuan Rd.  Banqiao Dist.,TW,24.9959683,121.4538219
1769,NCIC-Lab - NCIC No.334  Sec. 1  Sichuan Rd.  Banqiao Dist.,TW,24.9959683,121.4538219
1770,RINGSTADAS - Ringstad Consulting ENK,NO,59.4398482,5.7639023
1771,SOLBERG-CORE-NET - X.25 Holding AS,NO,59.6790608,10.6428474
1772,DNIC-AS-01772 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1773,SJ-LEVINSON-AND-SONS-LLC - S.J. Levinson & Sons LLC,US
1774,HEANET-IE - Higher Education Authority Network (HEAnet),IE,53.332175,-6.2325547
1775,FMCC-1 - Ford Motor Credit Corporation,US,34.3109944,-95.7120989
1776,WU (Wirtschaftsuniversitaet Wien) - Vienna University of Economics and Business,AT,48.2134275,16.4062779
1777,SAINT-XAVIER-UNIVERSITY-CHICAGO - Saint Xavier University,US,41.7072104,-87.7178557
1778,DNIC-AS-01778 - DoD Network Information Center,US,39.9747423,-82.89693
1779,PSTAR-AS - Pentastar Services  Inc.,US,42.6621305,-83.4320462
1780,VALNET - Valmet Corporation,FI,62.1235818,20.6686852
1781,KAIST-DAEJEON-AS-KR - Korea Advanced Institute of Science and Technology,KR,36.3721427,127.3582013
1782,QIAGEN-GERMANTOWN2 - QIAGEN Shared Services  Inc.,US,34.4434423,-118.6130785
1783,TAL-ASN - Tourmalet Advisors LP,US,41.1407084,-73.2717894
1784,GCFA-ASN02 - GENERAL COUNCIL ON FINANCE AND ADMINISTRATION OF THE UNITED METHODIST CHURCH,US,36.150406,-86.7921013
1785,AS-PAETEC-NET - Windstream Communications LLC,US,34.3109944,-95.7120989
1786,AIXSERV-AS - IBM,US,34.3109944,-95.7120989
1787,AS1787 - Thomson Reuters U.S. LLC,US,34.3109944,-95.7120989
1788,SONAMNET - SONAM Corporation,US,40.7582993,-73.9759167
1789,SPRINTLINK1 - Sprint Government Systems Division,US
1790,SPRINTLINK2 - Sprint Government Systems Division,US
1791,SPRINTLINK3 - Sprint Government Systems Division,US
1792,SPRINTLINK4 - Sprint Government Systems Division,US
1793,SPRINTLINK5 - Sprint Government Systems Division,US
1794,SPRINTLINK6 - Sprint Government Systems Division,US
1795,SPRINTLINK7 - Sprint Government Systems Division,US
1796,GRADED-LABS-LLC - Graded Labs  LLC,US,39.6523661,-104.9986368
1797,Uruguay,UY,-32.600552,-58.0287357
1798,OREGON - State of Oregon,US,44.1234922,-122.8267416
1799,ICMNET-1 - Sprint,US,34.3109944,-95.7120989
1800,ICM-ATLANTIC - Sprint,US,34.3109944,-95.7120989
1801,ICMNET-3 - Sprint,US,34.3109944,-95.7120989
1802,ICMNET-4 - Sprint,US,34.3109944,-95.7120989
1803,ICMNET-5 - Sprint,US,34.3109944,-95.7120989
1804,ICMNET-6 - Sprint,US,34.3109944,-95.7120989
1805,ICMNET-7 - Sprint,US,34.3109944,-95.7120989
1806,ICMNET-8 - Sprint,US,34.3109944,-95.7120989
1807,ICMNET-9 - Sprint,US,34.3109944,-95.7120989
1808,ICMNET-10 - Sprint,US,34.3109944,-95.7120989
1809,PTFS - Performance Team,US,34.3109944,-95.7120989
1810,CSC-300-AS1810-AS1815 - Computer Sciences Corporation,US,34.3109944,-95.7120989
1811,CSC-300-AS1810-AS1815 - Computer Sciences Corporation,US,34.3109944,-95.7120989
1812,CSC-300-AS1810-AS1815 - Computer Sciences Corporation,US,34.3109944,-95.7120989
1813,CSC-300-AS1810-AS1815 - Computer Sciences Corporation,US,34.3109944,-95.7120989
1814,CSC-300-AS1810-AS1815 - Computer Sciences Corporation,US,34.3109944,-95.7120989
1815,CSC-300-AS1810-AS1815 - Computer Sciences Corporation,US,34.3109944,-95.7120989
1816,FSDN-LLC - Full Service Data Networks  LLC,US,39.4923508,-76.6645155
1817,AS-SCSENGINEERS - STEARNS  CONRAD AND SCHMIDT  CONSULTING ENGINEERS  INC.,US,33.8091189,-118.1484952
1818,DIALKENTUCKY - DIALOG TELECOMMUNICATIONS  INC.,US,36.1034864,-86.9857078
1819,DCM-CABLE - DCM Cable Inc.,US
1820,WNET - WNET TELECOM USA Corp.,US,40.705974,-74.0148033
1821,NETWORKINV-AS1 - Network Innovations Inc.,US
1822,PHXAS - Virtual Radiologic Corporation,US,44.8763956,-93.3777166
1823,HANNAH-MOTOR - Hannah Motor Company,US,45.6477143,-122.5990163
1824,HOSTING - Vertisoft,CA,46.1742988,-73.4797379
1825,SETCLEAR - SetClear Pte. Ltd.,SG,1.2954488,103.8571488
1826,UNIVERSITY-OF-ARKANSAS-FORT-SMITH - University of Arkansas-Fort Smith,US,35.3826091,-94.3758358
1827,MANAT-AS1 - Manatee County Government,US,27.4269444,-82.7188869
1828,UNITAS - Unitas Global LLC,US,34.3109944,-95.7120989
1829,NOTES - Los Alamos National Laboratory,US,35.8440582,-106.2893507
1830,GULF-COAST-STATE-COLLEGE - Gulf Coast State College,US,30.1852849,-85.7309704
1831,ITESO  A.C.,MX,20.6083796,-103.4168488
1832,SMU - Southern Methodist University,US,32.8412178,-96.7867062
1833,TELIANET-USA - TeliaNet USA,SE,38.9602504,-77.4245098
1834,DNIC-AS-01834 - DoD Network Information Center,US,39.9747423,-82.89693
1835,FSKNET-DK - Forskningsnettet - Danish network for Research and Education,DK
1836,GREEN - green.ch AG,CH,47.4464961,8.2088461
1837,NCIA - NATO Communications and Information Agency,BE,50.5005694,3.9730704
1838,CERFNET-2 - CERFnet,US
1839,DNA-SCN - Los Alamos National Laboratory,US,35.8440582,-106.2893507
1840,Universidad de Las Americas-Puebla,MX,19.0548945,-98.2867091
1841,CP-AS-LHR - Openwave Messaging,US,52.55584,13.3778613
1842,USGS-AS - United States Geological Survey,US,34.3109944,-95.7120989
1843,AS1843-7 - National Aeronautics and Space Administration,US,39.3268543,-82.7786807
1844,AS1843-7 - National Aeronautics and Space Administration,US
1845,AS1843-7 - National Aeronautics and Space Administration,US,39.3268543,-82.7786807
1846,AS1843-7 - National Aeronautics and Space Administration,US,39.3268543,-82.7786807
1847,AS1843-7 - National Aeronautics and Space Administration,US,39.3268543,-82.7786807
1848,AS1848 - National Aeronautics and Space Administration,US,39.3268543,-82.7786807
1849,Verizon UK Limited,DE,51.414772,-0.977126
1850,ISNIC - Internet a Islandi hf,IS,64.144852,-21.9086846
1851,ADELAIDE-UNIVERSITY-AS-AP - The University of Adelaide,AU,-34.920603,138.604039
1852,UCDC-NET - University of California - Office of the President,US,36.2078239,-113.7402156
1853,ACOnet,AT
1854,NOVOGROUP - CGI Suomi Oy,FI,62.5650403,19.2054771
1855,DISN-PILOTNET1 - Bolt Beranek and Newman Inc.,US
1856,DISN-PILOTNET2 - Bolt Beranek and Newman Inc.,US
1857,DISN-PILOTNET3 - Bolt Beranek and Newman Inc.,US
1858,DISN-PILOTNET4 - Bolt Beranek and Newman Inc.,US
1859,DISN-PILOTNET5 - Bolt Beranek and Newman Inc.,US
1860,DISN-PILOTNET6 - Bolt Beranek and Newman Inc.,US
1861,DISN-PILOTNET7 - Bolt Beranek and Newman Inc.,US
1862,DISN-PILOTNET8 - Bolt Beranek and Newman Inc.,US
1863,DISN-PILOTNET9 - Bolt Beranek and Newman Inc.,US
1864,DISN-PILOTNET10 - Bolt Beranek and Newman Inc.,US
1865,DISN-PILOTNET11 - Bolt Beranek and Newman Inc.,US
1866,DISN-PILOTNET12 - Bolt Beranek and Newman Inc.,US
1867,DISN-PILOTNET13 - Bolt Beranek and Newman Inc.,US
1868,DISN-PILOTNET14 - Bolt Beranek and Newman Inc.,US
1869,DISN-PILOTNET15 - Bolt Beranek and Newman Inc.,US
1870,3COM-EUR - HP Inc.,US,37.4122095,-122.1509495
1871,3COM-USA - HP Inc.,US,37.4122095,-122.1509495
1872,3COM-HDQ - HP Inc.,US,37.4122095,-122.1509495
1873,HPES - Hewlett-Packard Company,US,34.3109944,-95.7120989
1874,HPES - Hewlett-Packard Company,US,34.3109944,-95.7120989
1875,SMU-GWB - Southern Methodist University,US,32.8412178,-96.7867062
1876,SEAS - Southern Methodist University,US,32.8412178,-96.7867062
1877,Unallocated AS,ZZ
1878,STUPI - Svensk Teleutveckling & Produktinnovation  STUPI AB,SE,57.5007716,12.0638348
1879,STUPI - Svensk Teleutveckling & Produktinnovation  STUPI AB,SE,57.5007716,12.0638348
1880,STUPI - Svensk Teleutveckling & Produktinnovation  STUPI AB,SE,57.5007716,12.0638348
1881,FMV,SE,59.9539049,11.8993664
1882,STUPI - Svensk Teleutveckling & Produktinnovation  STUPI AB,SE,57.5007716,12.0638348
1883,STUPI - Svensk Teleutveckling & Produktinnovation  STUPI AB,SE,57.5007716,12.0638348
1885,SBN-AS - SBN Sigorta,TR,41.0556419,28.9121765
1886,BTNET - BT NET d.o.o. za trgovinu i usluge,HR,45.8029647,15.9987149
1887,NASK-ACADEMIC - NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA INSTYTUT BADAWCZY,PL,52.251224,20.9736763
1888,CWI-NL - Stichting Centrum voor Wiskunde en Informatica,NL,52.356678,4.9496813
1889,HP-EUROPE-AS - Hewlett Packard Europe S.A.S.,FR,46.2267492,6.0546646
1890,Verizon Nederland B.V.,NL,52.3364482,4.9283858
1891,SCARLET2 - Scarlet Belgium NV,BE,50.6009845,3.7145716
1892,DBP - Deutsche Telekom AG,DE,50.6405733,7.9652004
1893,DKRZ-HAMBURG - Deutsches Klimarechenzentrum GmbH,DE,53.5668558,9.9742932
1895,Friedrich-Alexander-Universitaet Erlangen-Nuernberg,DE,49.5978804,11.002362
1897,EUNETPT - NOS COMUNICACOES  S.A.,PT,39.965198,-9.9831762
1898,VMUNIX - Torsten Blum,DE,52.42281,13.2510114
1901,EUNETAT-AS - A1 Telekom Austria AG,AT,47.4759281,14.267397
1902,PAN-NET - Deutsche Telekom Pan-Net s.r.o.,SK,48.1544812,17.1356763
1903,GTSCZ-TRANSIT - GTS Czech Republic Transit AS,CZ,49.7605275,14.4002262
1904,DNIC-AS-01904 - DoD Network Information Center,US,39.9747423,-82.89693
1905,DRC - Dynamics Research Corporation,US,34.3109944,-95.7120989
1906,NORTHROP-GRUMMAN - Northrop Grumman,US,34.3109944,-95.7120989
1907,IPSERV-AS - Single Source Network Systems  Inc.,US,37.6223135,-94.8088619
1908,DNIC-AS-01908 - DoD Network Information Center,US,39.9747423,-82.89693
1909,ALPHA-NAP-AS - San Diego Supercomputer Center,US,32.8844113,-117.2412158
1910,DNIC-ASBLK-01910-01914 - DoD Network Information Center,US,39.9747423,-82.89693
1911,DNIC-ASBLK-01910-01914 - DoD Network Information Center,US,39.9747423,-82.89693
1912,DNIC-ASBLK-01910-01914 - DoD Network Information Center,US,39.9747423,-82.89693
1913,DNIC-ASBLK-01910-01914 - DoD Network Information Center,US,39.9747423,-82.89693
1914,DNIC-ASBLK-01910-01914 - DoD Network Information Center,US,39.9747423,-82.89693
1915,SEQUOIA-AS - National Science Foundation,US,38.80142,-77.0726272
1916,Associação Rede Nacional de Ensino e Pesquisa,BR,-13.191219,-52.2778337
1917,CTCSERV-AS - CTC,US,34.3109944,-95.7120989
1918,DNIC-AS-01918 - DoD Network Information Center,US,39.9747423,-82.89693
1919,UMASS-AMHERST - University of Massachusettes,US,42.5054879,-72.3559028
1920,RADIANZ-AS-1920 - RADIANZ Americas  Inc.,US
1921,NICAT - NIC.at head office Salzburg,AT,47.822714,13.0400086
1922,UAKOM,SK
1923,TAYS - Tampere Telelphone Company,FI,61.7331108,-14.1114017
1924,DAFFY - Unified Industries  Inc.,US,34.3109944,-95.7120989
1925,DNIC-AS-01925 - DoD Network Information Center,US,39.9747423,-82.89693
1926,UTANET-AS - University of Tampere,FI,61.4941073,23.7770467
1927,DNIC-AS-01927 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1928,WRNL-PDVS - Parke-Davis,US,28.7619409,-81.3597089
1929,UMASSNET-NET - University of Massachusetts,US,42.5054879,-72.3559028
1930,RCCN - Fundacao para a Ciencia e a Tecnologia  I.P.,PT,38.7101432,-9.1553867
1931,HPES - Hewlett-Packard Company,US,34.3109944,-95.7120989
1932,CONED - Consolidated Edison Co. of New York  Inc.,US,40.8595478,-73.9220966
1933,DNIC-AS-01933 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1934,ANS-RESTON-AS - Advanced Network & Services,US,34.3109944,-95.7120989
1935,FR-RENATER-LIMOUSIN - Renater,FR,48.827992,2.3423069
1936,FR-RENATER-PICARDIE - Renater,FR,48.827992,2.3423069
1937,FR-CRATERE-2008 - Renater,FR,48.827992,2.3423069
1938,FR-RENATER-IRISA - Renater,FR,48.827992,2.3423069
1939,FR-RENATER-POLYNESIE - Renater,FR,48.827992,2.3423069
1940,FR-RENATER-R3LR - Renater,FR,48.827992,2.3423069
1941,FR-RENATER-CNRS-DSI-TRELAZE - Renater,FR,48.827992,2.3423069
1942,FR-TIGRE - Renater,FR,48.827992,2.3423069
1943,FR-RENATER-RETECOR-1BIS - Renater,FR,48.827992,2.3423069
1944,FR-RENATER-GREPA4-SFR - Renater,FR,48.827992,2.3423069
1945,FR-LyRES - Renater,FR,48.827992,2.3423069
1946,Renater,FR,48.827992,2.3423069
1947,Renater,FR,48.827992,2.3423069
1948,FR-RENATER-SAPHIR - Renater,FR,48.827992,2.3423069
1949,Renater,FR,48.827992,2.3423069
1950,Renater,FR,48.827992,2.3423069
1951,Renater,FR,48.827992,2.3423069
1952,Renater,FR,48.827992,2.3423069
1953,RENATER-ASNBLOCK - Renater,FR,48.827992,2.3423069
1954,RENATER-ASNBLOCK - Renater,FR,48.827992,2.3423069
1955,HBONE-AS - KIFU (Governmental Info Tech Development Agency),HU,47.5254714,19.0618074
1956,IBMEVS-AS - IBM,US,34.3109944,-95.7120989
1957,ANSCIX-AS - Advanced Network & Services  Inc.,US,34.3109944,-95.7120989
1958,NCRWIN1958 - NCR Corporation,US,25.9115338,-80.3010938
1959,DNIC-AS-01959 - DoD Network Information Center,US,39.9747423,-82.89693
1960,MARS-EUROPE - ISI,GB,46.3220442,-5.3838152
1961,MARS-AMERICAS - ISI,GB,46.3220442,-5.3838152
1962,MARS-ASIA-PACIFIC - ISI,GB,46.3220442,-5.3838152
1963,PENRIL-AS - Penril Datacomm Networks,US,28.009553,-82.3974117
1964,MCI-NETCS - MCI Telecommunications,US
1965,VISTRAENERGY-1965 - Vistra Corporate Services Company,US,40.7642486,-73.9819386
1966,DNIC-AS-01966 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1967,METU-NET - Middle East Technical University / Orta Dogu Teknik Universitesi,TR,39.8898382,32.7778973
1968,UMASSP-DOM - University of Massachusettes,US,42.5054879,-72.3559028
1969,TELEDYNE-AS - Advanced Network & Services,US,34.3109944,-95.7120989
1970,TAMUS-NET - Texas A&M University,US
1971,DNIC-AS-01971 - DoD Network Information Center,US,39.9747423,-82.89693
1972,HPN-ISIE - USC/ISI,US,33.9800707,-118.4422272
1973,PHNSY-SYLAN - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1974,MEHEALTH-SOUTH - Southern Maine Medical Center,US,43.5265477,-70.6545424
1975,PROQUEST-AS - PROQUEST LLC,US,38.248114,-85.7589879
1976,DNIC-AS-01976 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1977,DNIC-AS-01977 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1978,DNIC-AS-01978 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1979,DNIC-AS-01979 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1980,DNIC-AS-01980 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1981,DNIC-AS-01981 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1982,ASN-NWNEXUS - Northwest Nexus Inc.,US
1983,BERNALILLO - Bernalillo County,US,35.0440094,-106.9530663
1984,DNIC-AS-01984 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1985,DNIC-AS-01985 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1986,DNIC-AS-01986 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1987,DNIC-AS-01987 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1988,DNIC-AS-01988 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1989,DNIC-AS-01989 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1990,DNIC-AS-01990 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1991,DNIC-AS-01991 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1992,DNIC-AS-01992 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1993,DNIC-AS-01993 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1994,DNIC-AS-01994 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1995,DNIC-AS-01995 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
1996,ASN1 - Fairdinkum Consulting  LLC,US,40.746911,-73.9865227
1997,IBMDES-AS - IBM,US,34.3109944,-95.7120989
1998,STATE-OF-MN - State of Minnesota,US,46.3539489,-97.8504896
1999,HOUSE-AS-1 - U.S. House of Representatives,US,36.2078239,-113.7402156
